Driver Number,Category,Agency,Division,Date,Registration,StartOfDuty,End Of Duty,Drive,Other,POA,Rest
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,"Manual,BK67 LNY,Manual,Manual,Manual,BK67 LNY,BU18 OSK",15/06/2019 06:00,15/06/2019 19:21,07:24,04:05,,01:52
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,"BF68 LEU,Manual,YT11 LPE",16/06/2019 06:15,16/06/2019 14:49,05:13,02:10,,01:11
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,"Manual,BF68 LEU",17/06/2019 14:25,17/06/2019 23:42,06:17,01:37,,01:23
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,"Manual,BF63 ZSE,Manual,YN65 XDK",18/06/2019 11:30,19/06/2019 02:03,05:29,02:21,,06:43
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,Rest,19/06/2019 00:00,19/06/2019 08:00,,,,
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"Manual,YR17 RJU,Manual,Manual,FN62 CZP,Manual,YN65 XDK",20/06/2019 07:30,20/06/2019 20:26,03:47,03:44,00:02,05:23
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,"Manual,FN62 CXP",21/06/2019 11:35,22/06/2019 02:23,06:19,02:15,,06:14
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,"Manual,FN62 CWD",22/06/2019 11:35,23/06/2019 02:21,06:24,01:56,,06:26
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,Rest,23/06/2019 00:00,23/06/2019 08:00,,,,
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,Manual,25/06/2019 01:00,25/06/2019 07:45,,,,06:45
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,"Manual,YN56 FGK",25/06/2019 07:45,25/06/2019 15:51,02:01,01:53,,04:12
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,"Manual,YR17 RJZ",26/06/2019 05:55,26/06/2019 20:05,08:45,01:22,,04:03
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,"Manual,FN62 CVY",27/06/2019 06:45,27/06/2019 16:54,04:18,01:15,,04:36
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,"Manual,FJ11 RDX",28/06/2019 08:00,28/06/2019 16:40,03:32,01:51,,03:17
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,"Manual,YR62 EAG",29/06/2019 05:45,29/06/2019 18:43,06:59,00:56,,05:03
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
ALCUG,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,"Manual,Manual,BN17 JJU",01/06/2019 16:30,02/06/2019 00:55,02:46,02:25,,02:14
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,"Manual,YT11 LPA",03/06/2019 08:30,03/06/2019 21:44,05:19,02:30,,04:25
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,"Manual,YG65 ATK",04/06/2019 08:10,04/06/2019 14:23,03:48,01:25,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,MAN UAL,04/06/2019 12:00,04/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,"Manual,FN62 CGE,Manual,Manual,FN62 CFG",05/06/2019 07:00,05/06/2019 19:33,05:40,02:55,,02:58
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,MAN UAL,05/06/2019 12:00,05/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,"Manual,BF63 ZSE",06/06/2019 06:00,06/06/2019 20:01,05:52,02:10,,04:59
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,MAN UAL,06/06/2019 12:00,06/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,YR17 RJZ,07/06/2019 07:00,07/06/2019 20:37,06:17,02:12,,04:08
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,MAN UAL,07/06/2019 12:00,07/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,"Manual,BF63 ZSE",08/06/2019 07:45,08/06/2019 19:04,05:30,02:45,,02:04
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,MAN UAL,08/06/2019 12:00,08/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 09:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Office,09/06/2019 12:00,09/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,Rest,10/06/2019 00:00,10/06/2019 09:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,MAN UAL,10/06/2019 12:00,10/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,FN62 CVY,11/06/2019 06:20,11/06/2019 18:06,03:52,02:28,,05:26
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,MAN UAL,11/06/2019 12:00,11/06/2019 14:00,,01:00,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,"Manual,RJ17 HSO",13/06/2019 13:50,14/06/2019 00:48,05:07,00:51,,05:00
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,Rest,14/06/2019 00:00,14/06/2019 09:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,"YN62 AWX,Manual,YR17 RJY,Manual",14/06/2019 14:57,15/06/2019 00:30,06:11,02:34,,00:48
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,Rest,15/06/2019 00:00,15/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,MAN UAL,15/06/2019 12:00,15/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,"Manual,YR16 BKU,YR16 BKU,YR16 BKU,Manual,YR16 BKU,YR16 BKU",15/06/2019 14:30,16/06/2019 08:48,05:50,01:32,09:05,01:51
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,MAN UAL,16/06/2019 12:00,16/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,Rest,17/06/2019 00:00,17/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,MAN UAL,17/06/2019 12:00,17/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,MAN UAL,18/06/2019 12:00,18/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"YR16 BKU,Manual,YR16 BKU,YR16 BKU",19/06/2019 08:05,19/06/2019 16:39,02:16,01:49,02:09,02:20
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,MAN UAL,19/06/2019 12:00,19/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU",20/06/2019 06:41,20/06/2019 20:27,03:18,02:42,04:49,02:57
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,MAN UAL,20/06/2019 12:00,20/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,"YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU",21/06/2019 07:05,21/06/2019 17:26,02:04,01:10,06:06,01:01
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,MAN UAL,21/06/2019 12:00,21/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,MAN UAL,22/06/2019 12:00,22/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,"Manual,YR16 BKU,Manual,YR16 BKU,YR16 BKU,YR16 BKU,YR16 BKU,Manual",22/06/2019 17:30,23/06/2019 11:27,05:13,02:29,08:16,01:59
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,MAN UAL,23/06/2019 12:00,23/06/2019 13:05,,,,00:05
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,"Manual,Manual,Manual,YN12 BVR",25/06/2019 05:55,25/06/2019 16:13,04:17,02:45,,03:16
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,Other Work,26/06/2019 00:00,26/06/2019 08:00,,,,08:00
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,"Manual,BF59 NHL,Manual,Manual,Manual,YR17 RJY,Manual,YR17 RJY,Manual,BF59 NHL",26/06/2019 07:00,26/06/2019 20:15,04:44,04:01,,04:30
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,"Manual,BV19 YKC,Manual,BV19 YKC",27/06/2019 06:45,27/06/2019 15:55,04:01,02:35,,02:34
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,"Manual,A18 HLC",28/06/2019 06:55,28/06/2019 16:08,03:25,02:25,,03:23
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
DACUY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/06/2019,"Manual,BF68 LEU,Manual,Manual,A16 HLC",01/06/2019 07:25,01/06/2019 17:50,05:51,02:35,,00:59
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,04/06/2019,Rest,04/06/2019 00:00,04/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,05/06/2019,"Manual,BF68 LEJ,Manual,YG65 ATN",05/06/2019 10:45,06/06/2019 00:33,07:09,03:16,,02:23
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,06/06/2019,"Manual,BF68 LFA",06/06/2019 10:33,06/06/2019 22:31,06:42,03:07,,01:09
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,07/06/2019,"Manual,BF68 LFA",07/06/2019 10:50,07/06/2019 22:22,06:40,02:27,,01:25
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,08/06/2019,"Manual,BK67 LNY,Manual,Manual,BK67 LNZ",08/06/2019 06:50,08/06/2019 15:08,04:21,01:54,,01:03
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,09/06/2019,"Manual,BF68 LDZ",09/06/2019 10:50,09/06/2019 21:14,06:01,02:30,,01:53
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,10/06/2019,Rest,10/06/2019 00:00,10/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,11/06/2019,"Manual,FN62 CWD",11/06/2019 14:15,12/06/2019 00:10,06:19,02:46,,00:50
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,12/06/2019,"Manual,BF68 LFA,Manual,FN62 CZP",12/06/2019 14:20,13/06/2019 00:23,06:28,02:36,,00:59
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,13/06/2019,"Manual,BF68 LFA",13/06/2019 14:20,14/06/2019 00:30,06:10,02:44,,01:16
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,14/06/2019,"Manual,BF68 LEU",14/06/2019 14:20,15/06/2019 00:38,06:26,02:53,,00:59
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,15/06/2019,"Manual,BF68 LEU",15/06/2019 14:20,16/06/2019 00:15,05:22,03:23,,01:10
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,17/06/2019,"Manual,BF68 LEJ,Manual,FN62 CWD",17/06/2019 10:55,17/06/2019 21:30,06:20,02:51,,01:24
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,18/06/2019,"Manual,BU18 OSJ",18/06/2019 10:55,18/06/2019 21:16,05:31,03:41,,01:09
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,19/06/2019,Rest,19/06/2019 00:00,19/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,20/06/2019,Rest,20/06/2019 00:00,20/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,21/06/2019,"Manual,Manual,FN62 CVS,Manual",21/06/2019 00:20,21/06/2019 11:00,01:29,06:45,,02:26
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,22/06/2019,"Manual,BF68 LEU,Manual",22/06/2019 04:45,22/06/2019 13:25,05:17,02:06,,01:17
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,"Manual,BF68 LEJ",23/06/2019 14:20,24/06/2019 00:24,05:50,02:57,,01:17
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,24/06/2019,"Manual,BF68 LEU",24/06/2019 12:35,24/06/2019 22:25,05:53,02:47,,01:10
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,25/06/2019,"Manual,BF68 LEU",25/06/2019 12:35,25/06/2019 22:49,05:44,02:46,,01:44
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,26/06/2019,"Manual,BF68 LEU",26/06/2019 12:30,26/06/2019 22:37,06:08,02:39,,01:20
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,28/06/2019,Rest,28/06/2019 00:00,28/06/2019 09:00,,,,
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,29/06/2019,Other Work,29/06/2019 00:00,29/06/2019 08:00,,,,08:00
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,29/06/2019,"Manual,V142 LGC,Manual,Manual,WA14 NWW,Manual,Manual,Manual,BN17 JJV,Manual",29/06/2019 00:15,29/06/2019 11:20,01:38,08:13,,01:14
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,Other Work,30/06/2019 00:00,30/06/2019 08:00,,,,08:00
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,"Manual,Manual,OU05 AVB,Manual,Manual,Manual,YP64 WVW,Manual,Manual,YT09 FLW",30/06/2019 00:20,30/06/2019 11:01,02:25,06:32,,01:44
IADAS,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/07/2019,"Manual,Manual,Manual,Manual,BK15 AHU,Manual",01/07/2019 00:20,01/07/2019 12:30,03:21,06:42,,02:07
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 09:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,02/06/2019,BN17 JJV,02/06/2019 05:24,02/06/2019 17:43,06:12,02:18,,03:49
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 09:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,03/06/2019,BN17 JJV,03/06/2019 08:00,03/06/2019 17:24,03:24,02:31,,02:29
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,04/06/2019,Rest,04/06/2019 00:00,04/06/2019 09:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,04/06/2019,BN17 JJV,04/06/2019 08:29,04/06/2019 18:03,01:26,01:14,,05:54
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,05/06/2019,Rest,05/06/2019 00:00,05/06/2019 09:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,05/06/2019,BN17 JJV,05/06/2019 07:55,05/06/2019 17:33,03:40,01:32,,03:26
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,06/06/2019,BN17 JJV,06/06/2019 07:50,06/06/2019 20:40,05:55,01:59,,03:56
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,07/06/2019,Rest,07/06/2019 00:00,07/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,08/06/2019,Rest,08/06/2019 00:00,08/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,10/06/2019,Rest,10/06/2019 00:00,10/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,11/06/2019,Rest,11/06/2019 00:00,11/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,12/06/2019,Rest,12/06/2019 00:00,12/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,13/06/2019,MIB 652,13/06/2019 07:03,13/06/2019 17:40,03:28,03:19,,03:50
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,14/06/2019,MIB 652,14/06/2019 06:35,14/06/2019 18:05,08:06,00:35,,02:49
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,15/06/2019,Rest,15/06/2019 00:00,15/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,17/06/2019,WCR 833,17/06/2019 08:41,17/06/2019 08:46,,,,00:05
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,17/06/2019,WCR 833,17/06/2019 08:59,17/06/2019 15:56,03:14,00:17,,03:26
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,19/06/2019,Rest,19/06/2019 00:00,19/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,20/06/2019,435 SFC,20/06/2019 08:00,20/06/2019 18:46,02:55,02:02,,05:49
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,21/06/2019,Rest,21/06/2019 00:00,21/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,22/06/2019,"435 SFC,435 SFC,435 SFC",22/06/2019 06:42,22/06/2019 13:13,02:04,01:15,00:04,03:08
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,23/06/2019,Rest,23/06/2019 00:00,23/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,25/06/2019,Rest,25/06/2019 00:00,25/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,26/06/2019,Rest,26/06/2019 00:00,26/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,28/06/2019,Rest,28/06/2019 00:00,28/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,28/06/2019,"HIL7 978,HIL7 978",28/06/2019 11:25,28/06/2019 20:49,12:48,04:04,,01:56
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
MADAW,"05, Casual Drivers",Paid By Tachograph,Lucketts,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 09:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 09:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,04/06/2019,Rest,04/06/2019 00:00,04/06/2019 09:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,05/06/2019,Rest,05/06/2019 00:00,05/06/2019 09:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,06/06/2019,Rest,06/06/2019 00:00,06/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,07/06/2019,Rest,07/06/2019 00:00,07/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,08/06/2019,Rest,08/06/2019 00:00,08/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,10/06/2019,Rest,10/06/2019 00:00,10/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,11/06/2019,Rest,11/06/2019 00:00,11/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,12/06/2019,Rest,12/06/2019 00:00,12/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,13/06/2019,Rest,13/06/2019 00:00,13/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,14/06/2019,Rest,14/06/2019 00:00,14/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,15/06/2019,Rest,15/06/2019 00:00,15/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,17/06/2019,Rest,17/06/2019 00:00,17/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,19/06/2019,Rest,19/06/2019 00:00,19/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,20/06/2019,Rest,20/06/2019 00:00,20/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,21/06/2019,Rest,21/06/2019 00:00,21/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,22/06/2019,Rest,22/06/2019 00:00,22/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,23/06/2019,Rest,23/06/2019 00:00,23/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,25/06/2019,Rest,25/06/2019 00:00,25/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,26/06/2019,Rest,26/06/2019 00:00,26/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,28/06/2019,Rest,28/06/2019 00:00,28/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
PDD-20,"05, Casual Drivers",Paid By Tachograph,Lucketts,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
GADEN,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 09:00,,,,
